length,layer,metric,count,min,p01,p10,median,p90,p99,max
8192,1,state_ratio,384,0.35339477737837816,0.3585049358290321,0.39747278907894534,0.44749695528851285,0.5000119250664286,0.5303872834330463,0.5328528499230765
8192,1,adjoint_ratio,384,0.4822701356465953,0.4841155252879587,0.49077914374572684,0.4970918795968301,0.5028781410323662,0.5074578726671737,0.5095263742886386
8192,1,state_bound_usage,384,0.44932294991165167,0.45845224740462354,0.534080486016256,0.6394252549055515,0.750891407048562,0.8276410513768063,0.8300626629662476
8192,1,adjoint_bound_usage,384,0.6271529444832267,0.6336951984035932,0.6612821290639089,0.7069359235012732,0.7742795824619477,0.8259086419342825,0.8324034595657911
8192,2,q,384,0.8750050067901611,0.8750050067901611,0.8802845478057861,0.8891700506210327,0.8945820331573486,0.8958367109298706,0.8958367109298706
8192,2,contraction_slack,384,0.1041632890701294,0.1041632890701294,0.10541796684265137,0.11082994937896729,0.11971545219421387,0.12499499320983887,0.12499499320983887
8192,2,mu,384,1.3202930484522766,1.3267285034908505,1.4451911190738218,1.5690313748733042,1.6876095575877486,1.703565048548644,1.7070654945598078
8192,2,state_ratio,384,0.45777473769550914,0.463431695117399,0.4901001865366244,0.5203782736805055,0.5567801478795049,0.5926174671747473,0.5969795260525854
8192,2,adjoint_ratio,384,0.49262959890677677,0.49532100310238414,0.4974310701686827,0.5005568709657673,0.5041506433404007,0.5077181323595892,0.5097428833092746
8192,2,state_bound_usage,384,0.7159728582174122,0.7210534131116693,0.7708296181683666,0.8198597544596571,0.8728940664493083,0.8983897663377509,0.9051678986906344
8192,2,adjoint_bound_usage,384,0.6614948741815363,0.6657614704686573,0.7224587540973039,0.7830731700628966,0.8438299447975993,0.8573614221789944,0.8586514686405833
8192,3,q,384,0.8773477673530579,0.8773477673530579,0.8843401670455933,0.8901233673095703,0.8951756358146667,0.9000760316848755,0.9000760316848755
8192,3,contraction_slack,384,0.09992396831512451,0.09992396831512451,0.10482436418533325,0.10987663269042969,0.11565983295440674,0.12265223264694214,0.12265223264694214
8192,3,mu,384,1.3170498001408717,1.3226979148238358,1.3715118252372906,1.4886593790821587,1.6082436976719088,1.6917917728557366,1.6930331526855869
8192,3,state_ratio,384,0.4044574840566122,0.4064158570144478,0.5007578265758439,0.521281935276618,0.5613738114229069,0.6304113837100385,0.6333805702948063
8192,3,adjoint_ratio,384,0.493848516351184,0.495434253325421,0.49829575794710435,0.5019054515302419,0.5061113421006916,0.5095831830564237,0.5115824153486066
8192,3,state_bound_usage,384,0.5819059560452582,0.5848199822146605,0.7273216968188101,0.8007445714376269,0.8578104416960979,0.8815874063900121,0.8827221584570003
8192,3,adjoint_bound_usage,384,0.6605246439149153,0.6687108781504355,0.6941582359229238,0.7485748232970992,0.8077771097395069,0.8501362173768456,0.8518695860191364
8192,4,q,384,0.8828477263450623,0.8828477263450623,0.8863855004310608,0.8913772702217102,0.8972045183181763,0.8991700410842896,0.8991700410842896
8192,4,contraction_slack,384,0.10082995891571045,0.10082995891571045,0.10279548168182373,0.1086227297782898,0.11361449956893921,0.11715227365493774,0.11715227365493774
8192,4,mu,384,1.3056838439551703,1.3101302715607257,1.3512043875615785,1.4797147189176847,1.629434293408902,1.638176481798705,1.639432284354094
8192,4,state_ratio,384,0.44624493717722247,0.44844930771451647,0.4624733883426231,0.5279437829332005,0.5548727167919871,0.5832839085996417,0.5868167317101461
8192,4,adjoint_ratio,384,0.49179427456152613,0.49462069757795424,0.49850789197858775,0.5023019644635462,0.5065633097951228,0.5098469109731317,0.511324951339545
8192,4,state_bound_usage,384,0.6129828545083537,0.6168466676226936,0.7022715208624075,0.7628539064259889,0.8469607130395639,0.8533709782634085,0.8576513615214356
8192,4,adjoint_bound_usage,384,0.64914137434001,0.6597012211754586,0.6785937127539684,0.7440008487540267,0.8140730112195457,0.8255949454292553,0.8288072185499963
8192,5,q,384,0.8868122100830078,0.8868122100830078,0.8875082731246948,0.8911207616329193,0.8946085572242737,0.8959724307060242,0.8959724307060242
8192,5,contraction_slack,384,0.10402756929397583,0.10402756929397583,0.10539144277572632,0.10887923836708069,0.11249172687530518,0.11318778991699219,0.11318778991699219
8192,5,mu,384,1.3029660156177385,1.3042292591678337,1.3991978696759688,1.478256054789469,1.608722343706593,1.619452835767026,1.6216798314896834
8192,5,state_ratio,384,0.50581365506768,0.5067769277684293,0.5101502499004318,0.526439027262996,0.5534118525088632,0.570087465782794,0.5708763535607236
8192,5,adjoint_ratio,384,0.4953291429607912,0.49583873620848257,0.4986399833200082,0.5027626391988369,0.5074005863494789,0.5109569084915844,0.5148612940630596
8192,5,state_bound_usage,384,0.6788957155018429,0.6813711943755633,0.7253246234845268,0.7925983025890764,0.840702634394025,0.8649393765765793,0.8669653165414781
